發生年度,發生月份,發生日期,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
2026,1,20260105,084657,A1,桃園市政府警察局,桃園市觀音區台66線口 / 桃園市觀音區保興路二段口,陰,有照明未開啟或故障,省道,80,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,追撞,駕駛者,閃避不當(慎),死亡1;受傷0,3,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.074542,25.017893
2026,1,20260107,050700,A1,國道公路警察局,桃園市楊梅區國道1號 70公里700.0公尺處南,陰,有照明且開啟,國道,40,單路部分,直路,路段,交通島(含槽化線),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車輛本身,撞交通島,駕駛者,超速駕駛,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,30,不明,不明,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,超速駕駛,否,121.153059,24.900977
2026,1,20260107,050700,A1,國道公路警察局,桃園市楊梅區國道1號 70公里700.0公尺處南,陰,有照明且開啟,國道,40,單路部分,直路,路段,交通島(含槽化線),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車輛本身,撞交通島,駕駛者,超速駕駛,死亡1;受傷0,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.153059,24.900977
2026,1,20260110,115900,A1,桃園市政府警察局,桃園市楊梅區中山路口 / 桃園市楊梅區新成路口,晴,有照明且開啟,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,64,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,後車尾,,,駕駛者,有號誌路口，轉彎車未讓直行車先行,否,121.147423,24.907326
2026,1,20260110,115900,A1,桃園市政府警察局,桃園市楊梅區中山路口 / 桃園市楊梅區新成路口,晴,有照明且開啟,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,2,機車,普通重型,男,51,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,其他,其他不當駕車行為,否,121.147423,24.907326
2026,1,20260116,104500,A1,桃園市政府警察局,桃園市八德區崁頂路附近 / 桃園市八德區崁頂路附近,陰,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,濕潤,無缺陷,其他障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車與車,追撞,駕駛者,酒醉(後)駕駛,死亡1;受傷0,1,機車,普通重型,男,65,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,酒醉(後)駕駛,否,121.266425,24.954027
2026,1,20260116,104500,A1,桃園市政府警察局,桃園市八德區崁頂路附近 / 桃園市八德區崁頂路附近,陰,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,濕潤,無缺陷,其他障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車與車,追撞,駕駛者,酒醉(後)駕駛,死亡1;受傷0,2,曳引車,營業用,男,31,繫安全帶(使用幼童安全椅),未使用,車的狀態,靜止(引擎熄火),汽車,後車尾,,,其他,違規(臨時)停車,否,121.266425,24.954027
2026,1,20260116,104500,A1,桃園市政府警察局,桃園市八德區崁頂路附近 / 桃園市八德區崁頂路附近,陰,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,濕潤,無缺陷,其他障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車與車,追撞,駕駛者,酒醉(後)駕駛,死亡1;受傷0,3,小客車(含客、貨兩用),自用,女,55,不明,不明,車的狀態,靜止(引擎熄火),其他,無撞擊,,,其他,違規(臨時)停車,否,121.266425,24.954027
2026,1,20260118,105000,A1,桃園市政府警察局,桃園市新屋區中興路口 / 桃園市新屋區興福路口,晴,有照明且開啟,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,違反禁止超車標誌(線),死亡1;受傷0,1,機車,普通重型,男,22,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,駕駛者,違反禁止超車標誌(線),否,121.089805,24.957406
2026,1,20260118,105000,A1,桃園市政府警察局,桃園市新屋區中興路口 / 桃園市新屋區興福路口,晴,有照明且開啟,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,違反禁止超車標誌(線),死亡1;受傷0,2,小客車(含客、貨兩用),自用,男,19,繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,右前車頭(身),,,駕駛者,右轉彎未依規定,否,121.089805,24.957406
2026,1,20260121,224900,A1,桃園市政府警察局,桃園市桃園區大興西路三段168號前0.0公尺,雨,有照明且開啟,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,濕潤,無缺陷,道路工事(程)中,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞工程施工,駕駛者,酒醉(後)駕駛,死亡1;受傷0,1,機車,普通重型,男,33,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,酒醉(後)駕駛,否,121.289408,25.004660
2026,1,20260121,224900,A1,桃園市政府警察局,桃園市桃園區大興西路三段168號前0.0公尺,雨,有照明且開啟,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,濕潤,無缺陷,道路工事(程)中,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞工程施工,駕駛者,酒醉(後)駕駛,死亡1;受傷0,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.289408,25.004660
2026,1,20260123,180300,A1,桃園市政府警察局,桃園市龜山區中興路169號前0.0公尺,晴,有照明且開啟,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,患病或服用藥物(疲勞)駕駛,死亡1;受傷7,1,大貨車,自用,男,51,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,患病或服用藥物(疲勞)駕駛,否,121.332516,24.989560
2026,1,20260123,180300,A1,桃園市政府警察局,桃園市龜山區中興路169號前0.0公尺,晴,有照明且開啟,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,患病或服用藥物(疲勞)駕駛,死亡1;受傷7,2,大貨車,自用,男,31,繫安全帶(使用幼童安全椅),未使用,車的狀態,等待(引擎未熄火),汽車,後車尾,,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.332516,24.989560
2026,1,20260123,180300,A1,桃園市政府警察局,桃園市龜山區中興路169號前0.0公尺,晴,有照明且開啟,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,患病或服用藥物(疲勞)駕駛,死亡1;受傷7,3,人,其他人,女,77,其他(無需使用保護裝備之人),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.332516,24.989560
2026,1,20260123,180300,A1,桃園市政府警察局,桃園市龜山區中興路169號前0.0公尺,晴,有照明且開啟,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,患病或服用藥物(疲勞)駕駛,死亡1;受傷7,4,人,其他人,男,30,其他(無需使用保護裝備之人),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.332516,24.989560
2026,1,20260123,180300,A1,桃園市政府警察局,桃園市龜山區中興路169號前0.0公尺,晴,有照明且開啟,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,患病或服用藥物(疲勞)駕駛,死亡1;受傷7,5,人,其他人,女,60,其他(無需使用保護裝備之人),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.332516,24.989560
2026,1,20260123,180300,A1,桃園市政府警察局,桃園市龜山區中興路169號前0.0公尺,晴,有照明且開啟,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,患病或服用藥物(疲勞)駕駛,死亡1;受傷7,6,人,其他人,女,82,其他(無需使用保護裝備之人),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.332516,24.989560
2026,1,20260123,180300,A1,桃園市政府警察局,桃園市龜山區中興路169號前0.0公尺,晴,有照明且開啟,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,患病或服用藥物(疲勞)駕駛,死亡1;受傷7,7,人,其他人,男,38,其他(無需使用保護裝備之人),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.332516,24.989560
2026,1,20260123,180300,A1,桃園市政府警察局,桃園市龜山區中興路169號前0.0公尺,晴,有照明且開啟,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,患病或服用藥物(疲勞)駕駛,死亡1;受傷7,8,人,其他人,女,71,其他(無需使用保護裝備之人),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.332516,24.989560
2026,1,20260123,180300,A1,桃園市政府警察局,桃園市龜山區中興路169號前0.0公尺,晴,有照明且開啟,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,患病或服用藥物(疲勞)駕駛,死亡1;受傷7,9,人,其他人,女,51,其他(無需使用保護裝備之人),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.332516,24.989560
2026,1,20260125,111200,A1,桃園市政府警察局,桃園市新屋區新華路一段128號前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,撞非固定設施,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,1,機車,普通重型,男,67,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.107134,24.987328
2026,1,20260125,111200,A1,桃園市政府警察局,桃園市新屋區新華路一段128號前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,撞非固定設施,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.107134,24.987328
2026,1,20260125,184600,A1,桃園市政府警察局,桃園市新屋區社子里中興路口 / 桃園市新屋區社子里中興路口,晴,有照明且開啟,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,左轉彎未依規定,死亡1;受傷0,1,小貨車,自用,男,39,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,右後車尾(身),,,駕駛者,左轉彎未依規定,否,121.089166,24.956581
2026,1,20260125,184600,A1,桃園市政府警察局,桃園市新屋區社子里中興路口 / 桃園市新屋區社子里中興路口,晴,有照明且開啟,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,左轉彎未依規定,死亡1;受傷0,2,機車,普通重型,男,43,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,未依規定減速,否,121.089166,24.956581
2026,1,20260131,064400,A1,桃園市政府警察局,桃園市八德區大興路口 / 桃園市八德區大興路口,雨,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷1,1,機車,普通重型,男,48,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.305428,24.953032
2026,1,20260131,064400,A1,桃園市政府警察局,桃園市八德區大興路口 / 桃園市八德區大興路口,雨,有照明未開啟或故障,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷1,2,人,行人,女,73,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,,,非駕駛者,穿越道路未注意左右來車,否,121.305428,24.953032
